A[32]          B[32]         C
1023669738    -1807627594    0
1023669738    1023669738    0
1172527305    1128047629    0
1172527305    1172527305    0
697178957    595471002    0
697178957    697178957    0
823786331    -219679636    0
823786331    823786331    0
480203687    -585452705    0
480203687    480203687    0
-929515391    433758663    1
-929515391    -929515391    0
-996464244    -1898164552    0
-996464244    -996464244    0
-1743350351    1779750253    1
-1743350351    -1743350351    0
1254209689    -122952340    0
1254209689    1254209689    0
-273485107    650650464    1
-273485107    -273485107    0
-1416877224    -504122920    1
-1416877224    -1416877224    0
1927408800    1578069651    0
1927408800    1927408800    0
1076912444    1484090398    1
1076912444    1076912444    0
-930910053    -383729392    1
-930910053    -930910053    0
-681993274    317093872    1
-681993274    -681993274    0
85039063    433927097    1
85039063    85039063    0
86695311    304868075    1
86695311    86695311    0
-1891680843    -1821630908    1
-1891680843    -1891680843    0
908298441    -2050416218    0
908298441    908298441    0
1168953616    -188041135    0
1168953616    1168953616    0
957471730    142486879    0
957471730    957471730    0
815270417    795978180    0
815270417    815270417    0
-852315690    853114046    1
-852315690    -852315690    0
1843855483    1095065844    0
1843855483    1843855483    0
1353833666    370910218    0
1353833666    1353833666    0
1801196968    1216670086    0
1801196968    1801196968    0
-1665543091    1727035928    1
-1665543091    -1665543091    0
688583231    1224671758    1
688583231    688583231    0
-1297894384    1998905202    1
-1297894384    -1297894384    0
553542603    647038526    1
553542603    553542603    0
1488899965    -344268800    0
1488899965    1488899965    0
-2141034205    -254982106    1
-2141034205    -2141034205    0
1340605688    1411839842    1
1340605688    1340605688    0
-911611824    -692183472    1
-911611824    -911611824    0
256217909    -1188563728    0
256217909    256217909    0
875747758    -723306424    0
875747758    875747758    0
-696287082    -1930601370    0
-696287082    -696287082    0
1914219913    1297242862    0
1914219913    1914219913    0
2116110158    -1166283107    0
2116110158    2116110158    0
1920615061    -723410404    0
1920615061    1920615061    0
-1455636967    727018749    1
-1455636967    -1455636967    0
1817183716    -102103561    0
1817183716    1817183716    0
-287897786    -180507372    1
-287897786    -287897786    0
1947913475    -1210578869    0
1947913475    1947913475    0
-589211519    22603048    1
-589211519    -589211519    0
104180516    -1525618429    0
104180516    104180516    0
-1954768748    -1354665113    1
-1954768748    -1954768748    0
-1622086327    -964337322    1
-1622086327    -1622086327    0
-924897309    31577011    1
-924897309    -924897309    0
413097794    809056037    1
413097794    413097794    0
-924965530    -249468189    1
-924965530    -924965530    0
-1794495052    -1812416388    0
-1794495052    -1794495052    0
1161202408    1489384283    1
1161202408    1161202408    0
-71627717    2043348335    1
-71627717    -71627717    0
-1870344200    -1282450294    1
-1870344200    -1870344200    0
741431348    -86677952    0
741431348    741431348    0
-1579601082    1128998133    1
-1579601082    -1579601082    0
1109660670    -2013049040    0
1109660670    1109660670    0
-1628655307    2076644550    1
-1628655307    -1628655307    0
1948325529    -1054212700    0
1948325529    1948325529    0
1948289677    1993314986    1
1948289677    1948289677    0
-318716011    -483511640    0
-318716011    -318716011    0
2075529646    -1523000647    0
2075529646    2075529646    0
389509451    1635587039    1
389509451    389509451    0
1751440336    -1051379192    0
1751440336    1751440336    0
-717547966    -931707809    0
-717547966    -717547966    0
-1235007766    -1867953518    0
-1235007766    -1235007766    0
1234162166    23172856    0
1234162166    1234162166    0
-1914351217    -1993532476    0
-1914351217    -1914351217    0
1596411220    -1737621663    0
1596411220    1596411220    0
-1630559970    448130998    1
-1630559970    -1630559970    0
203877843    -1695402776    0
203877843    203877843    0
855816685    -1541577473    0
855816685    855816685    0
113473309    356538564    1
113473309    113473309    0
-710711550    1093429096    1
-710711550    -710711550    0
-1161838351    -568562490    1
-1161838351    -1161838351    0
-215996861    -1527804176    0
-215996861    -215996861    0
-814436494    731535835    1
-814436494    -814436494    0
536792    1094698907    1
536792    536792    0
-1804434824    956957976    1
-1804434824    -1804434824    0
-1243423133    1240761698    1
-1243423133    -1243423133    0
-546785548    1040327882    1
-546785548    -546785548    0
-1377357465    -876441724    1
-1377357465    -1377357465    0
-13354664    513671828    1
-13354664    -13354664    0
-1975840354    138905730    1
-1975840354    -1975840354    0
-1123533328    590583065    1
-1123533328    -1123533328    0
-1737498462    -2104357489    0
-1737498462    -1737498462    0
-722540800    -1951749812    0
-722540800    -722540800    0
-639099882    -1058821720    0
-639099882    -639099882    0
-441763250    -1087052576    0
-441763250    -441763250    0
1327351569    843448036    0
1327351569    1327351569    0
564105919    -1621254982    0
564105919    564105919    0
-652991337    1653444206    1
-652991337    -652991337    0
581134240    1859903923    1
581134240    581134240    0
339826174    -1375564451    0
339826174    339826174    0
876131717    1151425442    1
876131717    876131717    0
-743242887    -1881678025    0
-743242887    -743242887    0
705488374    1957236106    1
705488374    705488374    0
-831842650    -72208675    1
-831842650    -831842650    0
1892409742    -837711877    0
1892409742    1892409742    0
1855039344    2029081026    1
1855039344    1855039344    0
1410923040    -1636598889    0
1410923040    1410923040    0
1462219922    319848345    0
1462219922    1462219922    0
265052415    -1460271899    0
265052415    265052415    0
-931091693    992487619    1
-931091693    -931091693    0
272106295    -79477175    0
272106295    272106295    0
-42624903    1660687172    1
-42624903    -42624903    0
370515842    -1694877732    0
370515842    370515842    0
2109084450    1720640797    0
2109084450    2109084450    0
1175554682    1691384278    1
1175554682    1175554682    0
797013778    -1838545744    0
797013778    797013778    0
1797028312    1697000764    0
1797028312    1797028312    0
194207419    705038481    1
194207419    194207419    0
-877216382    -1661297342    0
-877216382    -877216382    0
-1725682883    -550054795    1
-1725682883    -1725682883    0
578717550    1434484124    1
578717550    578717550    0
-1543600258    1402641106    1
-1543600258    -1543600258    0
1462663064    -1905709005    0
1462663064    1462663064    0
790899515    -1410574775    0
790899515    790899515    0
-1915345660    -615288956    1
-1915345660    -1915345660    0
1028810526    1482824006    1
1028810526    1028810526    0
-1765580835    52971382    1
-1765580835    -1765580835    0
1372222712    1553258705    1
1372222712    1372222712    0
-1788872622    1821980230    1
-1788872622    -1788872622    0
227434084    -1765594334    0
227434084    227434084    0
1608452837    -1126738157    0
1608452837    1608452837    0
1285034919    1026899745    0
1285034919    1285034919    0
120354097    795637879    1
120354097    120354097    0
1260394077    -1329223156    0
1260394077    1260394077    0
1414810061    -1757606312    0
1414810061    1414810061    0
-1639912478    -1548722908    1
-1639912478    -1639912478    0
489994459    -1612489571    0
489994459    489994459    0
1044321172    -512909172    0
1044321172    1044321172    0
-428096292    805100222    1
-428096292    -428096292    0
716674631    -1203664614    0
716674631    716674631    0
766203050    -853887517    0
766203050    766203050    0
-459673004    -293011290    1
-459673004    -459673004    0
918400387    1889774862    1
918400387    918400387    0
1810823213    2004253811    1
1810823213    1810823213    0
2129868353    1994014866    0
2129868353    2129868353    0
-1567185466    1126663623    1
-1567185466    -1567185466    0
-1209770095    1172603439    1
-1209770095    -1209770095    0
-380441127    1277939684    1
-380441127    -380441127    0
-1341595038    -1483906027    0
-1341595038    -1341595038    0
-755515831    -1684929165    0
-755515831    -755515831    0
1928453142    -881467823    0
1928453142    1928453142    0
722580395    140414740    0
722580395    722580395    0
1491467485    1639350668    1
1491467485    1491467485    0
1190698849    1649743287    1
1190698849    1190698849    0
2001241457    442212612    0
2001241457    2001241457    0
-720511212    -899554551    0
-720511212    -720511212    0
-404943958    552960974    1
-404943958    -404943958    0
1360416591    -550083286    0
1360416591    1360416591    0
-1891118826    1143857004    1
-1891118826    -1891118826    0
-797219552    -815996769    0
-797219552    -797219552    0
518633339    575368325    1
518633339    518633339    0
1853881462    -1241782423    0
1853881462    1853881462    0
1437902312    -1889315275    0
1437902312    1437902312    0
-27005198    -798739536    0
-27005198    -27005198    0
-1658732529    -1232387082    1
-1658732529    -1658732529    0
12086785    -1636734794    0
12086785    12086785    0
-2105690582    -350353430    1
-2105690582    -2105690582    0
1306637451    -1401549096    0
1306637451    1306637451    0
-1541365250    1988508003    1
-1541365250    -1541365250    0
1945545509    -1171625183    0
1945545509    1945545509    0
1015983072    -1037318870    0
1015983072    1015983072    0
-198677064    1119648397    1
-198677064    -198677064    0
-269899431    615403704    1
-269899431    -269899431    0
1079595606    -1222056932    0
1079595606    1079595606    0
-1233942436    -1732014471    0
-1233942436    -1233942436    0
-290233720    1199661496    1
-290233720    -290233720    0
1038818888    -2145171564    0
1038818888    1038818888    0
-810975856    -1759220492    0
