A[32]          B[32]         C
1304511621    -957941871    0
1304511621    1304511621    1
1693028797    897991649    0
1693028797    1693028797    1
493383370    -1213319001    0
493383370    493383370    1
1128789382    -1632789964    0
1128789382    1128789382    1
1424420046    -2006323411    0
1424420046    1424420046    1
-316319682    -821453391    0
-316319682    -316319682    1
2112382281    -448553366    0
2112382281    2112382281    1
-1617133886    -608467776    0
-1617133886    -1617133886    1
-863593599    892318357    0
-863593599    -863593599    1
331151537    1306802589    0
331151537    331151537    1
-2073324999    -713667341    0
-2073324999    -2073324999    1
815822327    146400575    0
815822327    815822327    1
1646897433    -565665955    0
1646897433    1646897433    1
-512254353    1316760474    0
-512254353    -512254353    1
635630241    249430054    0
635630241    635630241    1
-1443719570    710568219    0
-1443719570    -1443719570    1
-1786934711    1369154638    0
-1786934711    -1786934711    1
-1208569460    -1809037378    0
-1208569460    -1208569460    1
117280514    1440041949    0
117280514    117280514    1
238829878    -381189244    0
238829878    238829878    1
1402545796    -454783466    0
1402545796    1402545796    1
-1261203348    448591133    0
-1261203348    -1261203348    1
1155604709    704697038    0
1155604709    1155604709    1
-1796714578    793369881    0
-1796714578    -1796714578    1
884166069    -254283089    0
884166069    884166069    1
1835809685    2098482532    0
1835809685    1835809685    1
1568002269    -1525252329    0
1568002269    1568002269    1
1914628091    791037326    0
1914628091    1914628091    1
-444413239    -1000748517    0
-444413239    -444413239    1
1133431860    1871477020    0
1133431860    1133431860    1
-1820749370    -372935125    0
-1820749370    -1820749370    1
1366625142    -1930664411    0
1366625142    1366625142    1
-2129506610    -14501236    0
-2129506610    -2129506610    1
-596229919    -510922984    0
-596229919    -596229919    1
-1163453733    533411570    0
-1163453733    -1163453733    1
894575734    5469808    0
894575734    894575734    1
1940612500    1746711487    0
1940612500    1940612500    1
609717591    1319022642    0
609717591    609717591    1
1922910965    204423666    0
1922910965    1922910965    1
-1328830706    -845654514    0
-1328830706    -1328830706    1
-3219865    -775207748    0
-3219865    -3219865    1
1702343134    -1022278850    0
1702343134    1702343134    1
1014454756    1558680387    0
1014454756    1014454756    1
1006908256    -824940476    0
1006908256    1006908256    1
-592178778    1212354415    0
-592178778    -592178778    1
1372999703    -16909954    0
1372999703    1372999703    1
-619176721    1178740143    0
-619176721    -619176721    1
-1258597764    -1491214105    0
-1258597764    -1258597764    1
1634278200    -1972600091    0
1634278200    1634278200    1
1894918090    1575580395    0
1894918090    1894918090    1
1211176133    -1095466655    0
1211176133    1211176133    1
1406593676    -1379153323    0
1406593676    1406593676    1
274384662    -1953068764    0
274384662    274384662    1
1797449346    -1071044376    0
1797449346    1797449346    1
1072392398    2002100778    0
1072392398    1072392398    1
-1893106741    1858215103    0
-1893106741    -1893106741    1
-977915290    -717018666    0
-977915290    -977915290    1
-895826417    -596098833    0
-895826417    -895826417    1
-1064035919    -1322028004    0
-1064035919    -1064035919    1
771456122    -1695044562    0
771456122    771456122    1
-232387070    -1759181150    0
-232387070    -232387070    1
1623953717    2145594755    0
1623953717    1623953717    1
-652892797    1404497407    0
-652892797    -652892797    1
-2083903214    -1364286141    0
-2083903214    -2083903214    1
1987635416    -1236577388    0
1987635416    1987635416    1
-1238256506    408525938    0
-1238256506    -1238256506    1
-980391144    -334339270    0
-980391144    -980391144    1
-1671180640    -868463442    0
-1671180640    -1671180640    1
1449004938    -1956928446    0
1449004938    1449004938    1
1108981711    -1374326140    0
1108981711    1108981711    1
1254275331    -1135862475    0
1254275331    1254275331    1
364140013    1286554092    0
364140013    364140013    1
-1883186215    709668816    0
-1883186215    -1883186215    1
-246980420    -1962409773    0
-246980420    -246980420    1
-191343938    -136338208    0
-191343938    -191343938    1
-1652125243    231657011    0
-1652125243    -1652125243    1
661272935    -674208037    0
661272935    661272935    1
-1857816124    -490752023    0
-1857816124    -1857816124    1
-33380857    627654610    0
-33380857    -33380857    1
-256271044    -1095324993    0
-256271044    -256271044    1
2100782202    490642252    0
2100782202    2100782202    1
1686068516    530566792    0
1686068516    1686068516    1
-71813060    1615924283    0
-71813060    -71813060    1
1741627647    633331109    0
1741627647    1741627647    1
-1888855343    -211141948    0
-1888855343    -1888855343    1
-2103676925    -252314251    0
-2103676925    -2103676925    1
-1806673095    -245330134    0
-1806673095    -1806673095    1
334806507    703239631    0
334806507    334806507    1
411374374    1109516376    0
411374374    411374374    1
1005849773    1028400932    0
1005849773    1005849773    1
81872252    -1501664150    0
81872252    81872252    1
-1039697498    -1320626862    0
-1039697498    -1039697498    1
-1674265322    -178110197    0
-1674265322    -1674265322    1
-1366629470    -1111594043    0
-1366629470    -1366629470    1
-70421946    -1069054036    0
-70421946    -70421946    1
797544912    -1050053877    0
797544912    797544912    1
-549959446    1085258862    0
-549959446    -549959446    1
-788908913    -923811918    0
-788908913    -788908913    1
-766634238    -1314044109    0
-766634238    -766634238    1
1501525652    -907198084    0
1501525652    1501525652    1
1728152482    708094310    0
1728152482    1728152482    1
1188881020    -526999749    0
1188881020    1188881020    1
-1821820297    2145653150    0
-1821820297    -1821820297    1
-116653119    -956222526    0
-116653119    -116653119    1
394216754    1949498026    0
394216754    394216754    1
1842662808    -938320996    0
1842662808    1842662808    1
373833229    2004977047    0
373833229    373833229    1
998407097    104058354    0
998407097    998407097    1
-1318638006    1917292747    0
-1318638006    -1318638006    1
-486733939    425892933    0
-486733939    -486733939    1
1363285563    -1462174313    0
1363285563    1363285563    1
297572616    -1642475526    0
297572616    297572616    1
685559594    1035674117    0
685559594    685559594    1
-962463730    2061523184    0
-962463730    -962463730    1
-1094282173    1162572534    0
-1094282173    -1094282173    1
-533151831    -1278406294    0
-533151831    -533151831    1
-1372228221    -1417780218    0
-1372228221    -1372228221    1
1550465983    845273404    0
1550465983    1550465983    1
-1564995692    208462348    0
-1564995692    -1564995692    1
1468490620    -1079313000    0
1468490620    1468490620    1
683403352    -563169336    0
683403352    683403352    1
-1408443879    918055135    0
-1408443879    -1408443879    1
93279802    -1767298799    0
93279802    93279802    1
1667703103    -1897274141    0
1667703103    1667703103    1
1585796108    -2055555209    0
1585796108    1585796108    1
-1318322676    1822040116    0
-1318322676    -1318322676    1
-1705956075    2129893775    0
-1705956075    -1705956075    1
1476790974    1284483579    0
1476790974    1476790974    1
-361120910    1261661199    0
-361120910    -361120910    1
-1597561796    2043731840    0
-1597561796    -1597561796    1
-1300560470    1914340629    0
-1300560470    -1300560470    1
-972111506    173904266    0
-972111506    -972111506    1
-1720252398    798786768    0
-1720252398    -1720252398    1
1672412730    -833913471    0
1672412730    1672412730    1
364557457    -575846607    0
364557457    364557457    1
-1015928097    1234395766    0
-1015928097    -1015928097    1
412487194    -547066468    0
412487194    412487194    1
-1810880555    958486272    0
-1810880555    -1810880555    1
1220591178    -1147374375    0
1220591178    1220591178    1
-1200500769    917240594    0
-1200500769    -1200500769    1
2039517287    210511651    0
2039517287    2039517287    1
-242702342    1181664293    0
-242702342    -242702342    1
-356249174    1257241291    0
-356249174    -356249174    1
2028895566    74283080    0
2028895566    2028895566    1
-1188992277    2065105723    0
-1188992277    -1188992277    1
2068675321    -277978404    0
2068675321    2068675321    1
-1930389871    -1571672595    0
-1930389871    -1930389871    1
1804688262    -1659831842    0
1804688262    1804688262    1
1433480272    -1411503260    0
1433480272    1433480272    1
-1928699846    512430506    0
-1928699846    -1928699846    1
-889191305    -1442823918    0
-889191305    -889191305    1
1853520383    1989848559    0
1853520383    1853520383    1
865189591    -1212635553    0
865189591    865189591    1
217912336    310024088    0
217912336    217912336    1
-344370340    408324163    0
-344370340    -344370340    1
-772104054    -1994304274    0
-772104054    -772104054    1
-1969155973    -2101109124    0
-1969155973    -1969155973    1
-1285839352    -1720371385    0
-1285839352    -1285839352    1
-963512060    -279844996    0
-963512060    -963512060    1
1753129215    1252625298    0
1753129215    1753129215    1
952949010    1848961731    0
952949010    952949010    1
98660179    -1103103510    0
98660179    98660179    1
299077361    -1606455012    0
299077361    299077361    1
1362136588    -1369546546    0
1362136588    1362136588    1
-1184194373    -1601717045    0
-1184194373    -1184194373    1
867722596    -1400671427    0
867722596    867722596    1
-825397033    -152300396    0
-825397033    -825397033    1
2132649715    -232886443    0
2132649715    2132649715    1
-1670823905    614205094    0
