A[32]          B[32]         C
-1055926491    -1055926491    0
-393023569    889582220    0
-393023569    -393023569    0
1352953436    2052459127    0
1352953436    1352953436    0
-31477961    1406283503    0
-31477961    -31477961    0
-1719066293    1712075386    0
-1719066293    -1719066293    0
60404265    -1543551094    1
60404265    60404265    0
-149988666    -1068763805    1
-149988666    -149988666    0
106646836    353766003    0
106646836    106646836    0
-1809502650    1549132360    0
-1809502650    -1809502650    0
1302525774    212443945    1
1302525774    1302525774    0
-819212356    -1011466280    1
-819212356    -819212356    0
-2122291426    1892036533    0
-2122291426    -2122291426    0
168688264    -65335018    1
168688264    168688264    0
141026726    -1276663635    1
141026726    141026726    0
696035275    2034362688    0
696035275    696035275    0
-415004950    -96272510    0
-415004950    -415004950    0
1721517003    -616762148    1
1721517003    1721517003    0
-1204625296    -660553160    0
-1204625296    -1204625296    0
857723728    207908116    1
857723728    857723728    0
-1579627736    -1223138422    0
-1579627736    -1579627736    0
-396936080    782802589    0
-396936080    -396936080    0
-1514271012    -1817307326    1
-1514271012    -1514271012    0
-1263621932    -1407159785    1
-1263621932    -1263621932    0
-150101566    -1028380865    1
-150101566    -150101566    0
2015026586    -1630530110    1
2015026586    2015026586    0
-1217113441    1498930882    0
-1217113441    -1217113441    0
-547919103    1451746543    0
-547919103    -547919103    0
-1423509842    -364327503    0
-1423509842    -1423509842    0
1789934171    143568849    1
1789934171    1789934171    0
1413779838    -591847601    1
1413779838    1413779838    0
538536760    -1883736205    1
538536760    538536760    0
-81998559    -566951548    1
-81998559    -81998559    0
1463933446    -649801556    1
1463933446    1463933446    0
-504900275    -1278753431    1
-504900275    -504900275    0
1352183917    -2105291811    1
1352183917    1352183917    0
-1480468434    -728456413    0
-1480468434    -1480468434    0
-732545179    1548130804    0
-732545179    -732545179    0
-1451193003    130275512    0
-1451193003    -1451193003    0
-1156017043    -1827966760    1
-1156017043    -1156017043    0
-590269453    1293684880    0
-590269453    -590269453    0
1466495797    1060851320    1
1466495797    1466495797    0
163162230    -1588016816    1
163162230    163162230    0
-775321744    -1605046464    1
-775321744    -775321744    0
-1058856343    923632268    0
-1058856343    -1058856343    0
1453014164    1775432198    0
1453014164    1453014164    0
353329920    -675895316    1
353329920    353329920    0
1193748824    690380063    1
1193748824    1193748824    0
-1771175608    1542336110    0
-1771175608    -1771175608    0
932942612    -1767196668    1
932942612    932942612    0
-571326324    -1709416709    1
-571326324    -571326324    0
1747479068    1809799921    0
1747479068    1747479068    0
1502291073    1978764408    0
1502291073    1502291073    0
515953897    -611030698    1
515953897    515953897    0
-2089170642    1531639992    0
-2089170642    -2089170642    0
1607558117    -361234567    1
1607558117    1607558117    0
1797309275    255834579    1
1797309275    1797309275    0
1311021457    885622527    1
1311021457    1311021457    0
-327840509    354306826    0
-327840509    -327840509    0
-285888794    847774338    0
-285888794    -285888794    0
-814667077    1902534167    0
-814667077    -814667077    0
1029612829    2123842781    0
1029612829    1029612829    0
1260401866    -1220104511    1
1260401866    1260401866    0
-1140878674    1410350732    0
-1140878674    -1140878674    0
2071288523    -1836802636    1
2071288523    2071288523    0
-979934593    -1512496654    1
-979934593    -979934593    0
2057721195    574790077    1
2057721195    2057721195    0
-753913654    1288750871    0
-753913654    -753913654    0
-1131229475    -720224161    0
-1131229475    -1131229475    0
954190263    -481476273    1
954190263    954190263    0
103600552    -829421094    1
103600552    103600552    0
-438401837    -388022534    0
-438401837    -438401837    0
1754282282    -1061475431    1
1754282282    1754282282    0
514254968    1378295182    0
514254968    514254968    0
85801254    -46174114    1
85801254    85801254    0
578951469    701346215    0
578951469    578951469    0
1344430693    1295091309    1
1344430693    1344430693    0
-1752048853    892332208    0
-1752048853    -1752048853    0
-1043128089    1013043807    0
-1043128089    -1043128089    0
705900123    -396732904    1
705900123    705900123    0
1006848224    -1368859567    1
1006848224    1006848224    0
620793073    979442463    0
620793073    620793073    0
-415325923    -1767395686    1
-415325923    -415325923    0
-1985122017    597728184    0
-1985122017    -1985122017    0
-925110187    -25349257    0
-925110187    -925110187    0
-448525591    1297890235    0
-448525591    -448525591    0
119785928    1800265566    0
119785928    119785928    0
585602010    -1994241909    1
585602010    585602010    0
-1231836263    1177784634    0
-1231836263    -1231836263    0
1154324959    -1533148427    1
1154324959    1154324959    0
1303215964    21517825    1
1303215964    1303215964    0
-1235692229    -199409742    0
-1235692229    -1235692229    0
464354751    -1284238967    1
464354751    464354751    0
-1229184457    1099688927    0
-1229184457    -1229184457    0
1335443668    -642405125    1
1335443668    1335443668    0
-458802909    664691593    0
-458802909    -458802909    0
1089922018    -736003836    1
1089922018    1089922018    0
546674605    -871232022    1
546674605    546674605    0
372486810    -793835936    1
372486810    372486810    0
1703012418    -1139330192    1
1703012418    1703012418    0
1399051344    -1266883961    1
1399051344    1399051344    0
1733852096    -1121028627    1
1733852096    1733852096    0
-1633153762    1958715838    0
-1633153762    -1633153762    0
812478455    -146738923    1
812478455    812478455    0
-2034810816    1553231070    0
-2034810816    -2034810816    0
-1332259387    1691124716    0
-1332259387    -1332259387    0
-914327513    1507356833    0
-914327513    -914327513    0
-913737436    -507127342    0
-913737436    -913737436    0
-1302087371    1978157028    0
-1302087371    -1302087371    0
-1546279436    1163945882    0
-1546279436    -1546279436    0
2038607614    642798688    1
2038607614    2038607614    0
1498063073    2076076084    0
1498063073    1498063073    0
1430098572    -1438639345    1
1430098572    1430098572    0
2139952208    -1019507526    1
2139952208    2139952208    0
1995896770    -789136297    1
1995896770    1995896770    0
-1600117024    -1632994040    1
-1600117024    -1600117024    0
-201031870    -95391107    0
-201031870    -201031870    0
-370974538    -2115790673    1
-370974538    -370974538    0
33791903    -2074842936    1
33791903    33791903    0
-1324823104    -2061197906    1
-1324823104    -1324823104    0
-87627867    -136147802    1
-87627867    -87627867    0
583496811    1924068334    0
583496811    583496811    0
-2127752743    1512720421    0
-2127752743    -2127752743    0
901881841    -788445549    1
901881841    901881841    0
459360592    -1074241645    1
459360592    459360592    0
-1633904007    1266602174    0
-1633904007    -1633904007    0
-432850036    1490231998    0
-432850036    -432850036    0
-1322550389    94048046    0
-1322550389    -1322550389    0
-14039495    -429392041    1
-14039495    -14039495    0
649831384    -1962899862    1
649831384    649831384    0
1478504561    -224702392    1
1478504561    1478504561    0
-1459943372    -290794220    0
-1459943372    -1459943372    0
-685587878    1956280175    0
-685587878    -685587878    0
236790544    -457539972    1
236790544    236790544    0
-331238088    1147761343    0
-331238088    -331238088    0
-1641392275    -2136354177    1
-1641392275    -1641392275    0
1134347803    757032824    1
1134347803    1134347803    0
176991966    -1151095432    1
176991966    176991966    0
-244473663    -195735317    0
-244473663    -244473663    0
1046760214    11030461    1
1046760214    1046760214    0
676990282    -1030056829    1
676990282    676990282    0
1225425154    -198357570    1
1225425154    1225425154    0
-1407781416    107126153    0
-1407781416    -1407781416    0
1374827147    322173547    1
1374827147    1374827147    0
288975221    -1732180529    1
288975221    288975221    0
-748127156    -12481240    0
-748127156    -748127156    0
1602383786    -1333836198    1
1602383786    1602383786    0
-1975101478    -557884896    0
-1975101478    -1975101478    0
-1553211216    -1056484767    0
-1553211216    -1553211216    0
-1560862639    1063792538    0
-1560862639    -1560862639    0
-514870079    2128557415    0
-514870079    -514870079    0
-252117605    -2086808542    1
-252117605    -252117605    0
-1449485711    1831123355    0
-1449485711    -1449485711    0
-1493939865    -11382959    0
-1493939865    -1493939865    0
-340571573    -258768701    0
-340571573    -340571573    0
-799125383    -1400369915    1
-799125383    -799125383    0
187923618    388886945    0
187923618    187923618    0
-1883630088    1960945304    0
-1883630088    -1883630088    0
1712693209    1316922413    1
1712693209    1712693209    0
-1867537290    -1522270262    0
-1867537290    -1867537290    0
-2055347122    1397907228    0
-2055347122    -2055347122    0
-241632971    1626580069    0
-241632971    -241632971    0
-1153658036    -12030417    0
-1153658036    -1153658036    0
464977795    957070509    0
464977795    464977795    0
-1725676696    -1000625925    0
-1725676696    -1725676696    0
-1600947370    1411016274    0
-1600947370    -1600947370    0
-1771006129    -2096147136    1
-1771006129    -1771006129    0
1060541402    1900730237    0
1060541402    1060541402    0
-1575606436    1250823952    0
-1575606436    -1575606436    0
-1371757883    -1355847154    0
-1371757883    -1371757883    0
-518292519    1199671175    0
-518292519    -518292519    0
595094230    1565448804    0
595094230    595094230    0
-1118123090    -2030506158    1
-1118123090    -1118123090    0
